taxID,Organism
366649,Xanthomonas citri pv. fuscans
367737,Aliarcobacter butzleri RM4018
367928,Bifidobacterium adolescentis ATCC 15703
370552,Streptococcus pyogenes MGAS10270
370554,Streptococcus pyogenes MGAS10750
371142,Sphingobacterium daejeonense
371601,Bacteroides xylanisolvens
373384,Shigella flexneri 5 str. 8401
374833,Neisseria meningitidis 053442
374923,Shigella flexneri 1a
374930,Haemophilus influenzae PittEE
375175,Loigolactobacillus backii
375286,Janthinobacterium sp. Marseille
376725,Escherichia coli O103:H2
378753,Kocuria rhizophila DC2201
379329,Stx2-converting phage 86
379731,Stutzerimonas stutzeri A1501
380703,Aeromonas hydrophila subsp. hydrophila ATCC 7966
381754,Pseudomonas aeruginosa PA7
381764,Fervidobacterium nodosum Rt17-B1
382245,Aeromonas salmonicida subsp. salmonicida A449
387344,Levilactobacillus brevis ATCC 367
387909,Staphylococcus phage phiNM3
388919,Streptococcus sanguinis SK36
389469,Casadabanvirus DMS3
390333,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002
391774,Nitratidesulfovibrio vulgaris DP4
391904,Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088
391936,Isoalcanivorax pacificus W11-5
392416,Companilactobacillus crustorum
393921,Porphyromonas crevioricanis
394221,Maricaulis maris MCS10
394503,Ruminiclostridium cellulolyticum H10
394958,Clostridium taeniosporum
396359,Clostridium phage phiSM101
396513,Staphylococcus carnosus subsp. carnosus TM300
398527,Paraburkholderia phytofirmans PsJN
399726,Thermoanaerobacter sp. X514
399739,Pseudomonas mendocina ymp
399741,Serratia proteamaculans 568
399742,Enterobacter sp. 638
399804,Shewanella putrefaciens 200
400065,Streptococcus merionis
401471,Undibacterium parvum
401473,Bifidobacterium dentium Bd1
402626,Ralstonia pickettii 12J
405566,Lactobacillus helveticus DPC 4571
405955,Escherichia coli APEC O1
407035,Salinicoccus halodurans
409438,Escherichia coli SE11
411468,[Clostridium] scindens ATCC 35704
411470,Mediterraneibacter gnavus ATCC 29149
412690,Microterricola viridarii
412694,Bacillus thuringiensis str. Al Hakam
413503,Cronobacter malonaticus
413997,Escherichia coli B str. REL606
414970,Enterobacteria phage cdtI
416870,Lactococcus cremoris subsp. cremoris MG1363
417368,Enterococcus thailandicus
418223,Methylobacterium phyllosphaerae
419257,Yersinia massiliensis
419475,Brucella pseudogrignonensis
420247,Methanobrevibacter smithii ATCC 35061
420889,Lactococcus garvieae ATCC 49156
420890,Lactococcus garvieae Lg2
421525,Kaistella haifensis
423211,Streptococcus suis GZ1
424182,Rhizobium sp. IRBG74
424716,Salmonella phage Vi II-E1
424720,Shigella flexneri Y
427140,Leuconostoc mesenteroides KFRI-MG
428406,Ralstonia pickettii 12D
429009,Ammonifex degensii KC4
430796,Staphylococcus phage phi2958PVL
431943,Clostridium kluyveri DSM 555
431946,Escherichia coli SE15
431947,Porphyromonas gingivalis ATCC 33277
432198,Escherichia phage HK106
432200,Escherichia phage HK542
432201,Escherichia phage HK544
435590,Phocaeicola vulgatus ATCC 8482
435591,Parabacteroides distasonis ATCC 8503
436717,Acinetobacter oleivorans DR1
439184,Escherichia coli RS218
439375,Brucella anthropi ATCC 49188
439843,Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633
439855,Escherichia coli SMS-3-5
440524,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-"
441620,Methylorubrum populi BJ001
443143,Geobacter sp. M18
443906,Clavibacter michiganensis subsp. michiganensis NCPPB 382
444450,Escherichia coli O157:H7 str. EC4115
454169,Salmonella enterica subsp. enterica serovar Heidelberg str. SL476
457405,Fusobacterium animalis 7_1
458233,Macrococcoides caseolyticum JCSC5402
467705,Streptococcus gordonii str. Challis substr. CH1
468911,Liquorilactobacillus hordei
469378,Cryptobacterium curtum DSM 15641
469602,Fusobacterium vincentii 3_1_27
469604,Fusobacterium vincentii 3_1_36A2
469607,Fusobacterium animalis 4_8
469615,Fusobacterium gonidiaformans ATCC 25563
469616,Fusobacterium mortiferum ATCC 9817
469617,Fusobacterium ulcerans ATCC 49185
469618,Fusobacterium varium ATCC 27725
470934,Pantoea vagans
471855,Slackia heliotrinireducens DSM 20476
474186,Enterococcus faecalis OG1RF
476213,Salmonella enterica subsp. enterica serovar Paratyphi C str. RKS4594
477974,Candidatus Desulforudis audaxviator MP104C
478547,Campylobacter jejuni subsp. jejuni CG8421
479436,Veillonella parvula DSM 2008
479437,Eggerthella lenta DSM 2243
481805,Escherichia coli ATCC 8739
482822,Escherichia phage DE3
483547,Geoalkalibacter subterraneus
483687,Salmonella enterica subsp. enterica serovar Concord
484020,Bifidobacterium bifidum BGN4
484021,Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044
484770,Pelosinus sp. UFO1
485916,Desulfofarcimen acetoxidans DSM 771
486410,Streptococcus dysgalactiae subsp. equisimilis GGS_124
487213,Streptococcus pneumoniae Taiwan19F-14
487214,Streptococcus pneumoniae Hungary19A-6
487215,Streptococcus pyogenes Alab49
488142,Serratia sp. SCBI
488221,Streptococcus pneumoniae 70585
488222,Streptococcus pneumoniae JJA
488223,Streptococcus pneumoniae P1031
489653,Neisseria lactamica 020-06
489779,Escherichia phage Min27
491077,Limosilactobacillus reuteri SD2112
492670,Bacillus velezensis
493803,Merkel cell polyomavirus
494269,Skunavirus bibb29
496874,Lactobacillus phage Lrm1
497725,Kosakonia oryzae
498211,Cellvibrio japonicus Ueda107
498217,Edwardsiella tarda EIB202
498388,Escherichia coli C
498761,Heliomicrobium modesticaldum Ice1
500634,Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456
502558,Eggerthella sp. YY7918
502800,Yersinia pseudotuberculosis YPIII
504346,Pseudomonas phage PAJU2
505292,Casadabanvirus MP38
511145,Escherichia coli str. K-12 substr. MG1655
511435,Candidatus Azobacteroides pseudotrichonymphae
511437,Lentilactobacillus buchneri NRRL B-30929
511691,Streptococcus mutans NN2025
511995,Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2
512566,Streptococcus pneumoniae G54
515393,Pseudomonas yamanorum
515619,Agathobacter rectalis ATCC 33656
515620,[Eubacterium] eligens ATCC 27750
515622,Butyrivibrio proteoclasticus B316
516950,Streptococcus pneumoniae CGSP14
518634,Bifidobacterium breve DSM 20213 = JCM 1192
518635,Bifidobacterium angulatum DSM 20098 = JCM 7096
519441,Streptobacillus moniliformis DSM 12112
521095,Lancefieldella parvula DSM 20469
521097,Capnocytophaga ochracea DSM 7271
522373,Stenotrophomonas maltophilia K279a
523794,Leptotrichia buccalis C-1013-b
525146,Desulfovibrio desulfuricans ATCC 27774
525283,Fusobacterium nucleatum subsp. nucleatum ATCC 23726
525284,Gardnerella vaginalis ATCC 14019
525326,Lactobacillus paragasseri JV-V03
525381,Streptococcus pneumoniae TCH8431/19A
525919,Anaerococcus prevotii DSM 20548
526224,Brachyspira murdochii DSM 12563
526227,Allomeiothermus silvanus DSM 9946
526944,Tetragenococcus osmophilus
529507,Proteus mirabilis HI4320
532077,Klebsiella phage K11
536231,Roseburia intestinalis L1-82
536441,Chryseobacterium taklimakanense
537007,Blautia hansenii DSM 20583
537457,Actinobacillus pleuropneumoniae serovar 7 str. AP76
537874,Streptococcus phage PH15
537973,Lacticaseibacillus paracasei subsp. paracasei 8700:2
543734,Lacticaseibacillus casei BL23
544404,Escherichia coli O157:H7 str. TW14359
544580,Actinomyces oris
546263,Neisseria elongata subsp. glycolytica ATCC 29315
546269,Filifactor alocis ATCC 35896
546271,Selenomonas sputigena ATCC 35185
546367,Hafnia paralvei
547043,Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505
548479,Mobiluncus curtisii ATCC 43063
552811,Dehalogenimonas lykanthroporepellens BL-DC-9
553174,Prevotella melaninogenica ATCC 25845
553190,Gardnerella vaginalis 409-05
553814,Acidovorax carolinensis
553973,[Clostridium] hylemonae DSM 15053
554406,Leptotrichia hongkongensis
555778,Halothiobacillus neapolitanus c2
556269,Oxalobacter formigenes OXCC13
556499,Propionibacterium acidifaciens
557393,Erwinia phage phiEa21-4
557433,Limosilactobacillus reuteri subsp. reuteri JCM 1112
557436,Limosilactobacillus reuteri subsp. reuteri
557722,Pseudomonas aeruginosa LESB58
558173,Corynebacterium doosanense CAU 212 = DSM 45436
561231,Pectobacterium parmentieri WPP163
561276,Streptococcus pneumoniae ATCC 700669
561879,Bacillus safensis
563769,Stx2-converting phage 1717
564886,Enterobacteria phage YYZ-2008
565034,Brachyspira hyodysenteriae WA1
565040,Bifidobacterium longum subsp. infantis 157F
565042,Bifidobacterium longum subsp. longum JCM 1217
565651,Enterococcus faecalis ARO1/DG
565655,Enterococcus casseliflavus EC20
566546,Escherichia coli W
566552,Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043
567106,Campylobacter jejuni subsp. jejuni IA3902
568704,Lacticaseibacillus rhamnosus Lc 705
568814,Streptococcus suis BM407
568816,Acidaminococcus intestini RyC-MR95
569579,Escherichia coli NU14
571256,Brucella pituitosa
573059,Nitratidesulfovibrio vulgaris RCH1
573061,Clostridium cellulovorans 743B
573062,Thermoanaerobacter sp. X513
573235,Escherichia coli O26:H11 str. 11368
574093,Streptococcus pneumoniae AP200
574521,Escherichia coli O127:H6 str. E2348/69
575614,Prevotella sp. oral taxon 299 str. F0039
577675,Escherichia coli O91:H21
580327,Thermoanaerobacterium thermosaccharolyticum DSM 571
583346,Clostridium kluyveri NBRC 12016
585034,Escherichia coli IAI1
585035,Escherichia coli S88
585054,Escherichia fergusonii ATCC 35469
585055,Escherichia coli 55989
585057,Escherichia coli IAI39
585394,Roseburia hominis A2-183
585395,Escherichia coli O103:H2 str. 12009
585396,Escherichia coli O111:H- str. 11128
585528,Gardnerella vaginalis ATCC 14018 = JCM 11026
585535,Helicobacter pylori 35A
587753,Pseudomonas chlororaphis
590409,Dickeya parazeae Ech586
590739,Salmonella phage g341c
591001,Acidaminococcus fermentans DSM 20731
591020,Shigella flexneri 2002017
591365,Streptococcus intermedius JTH08
591946,Escherichia coli LF82
592205,Helicobacter pylori B38
593588,Vibrio cholerae MJ-1236
593905,Salmonella enterica subsp. enterica serovar Corvallis
595495,Escherichia coli KO11FL
596154,Alicycliphilus denitrificans K601
604162,Neisseria meningitidis 8013
610130,[Clostridium] saccharolyticum WM1
617121,Streptococcus dysgalactiae subsp. equisimilis RE378
617123,Lachnoanaerobaculum umeaense
626937,Christensenella minuta
626939,Phascolarctobacterium succinatutens YIT 12067
627087,Enterococcus phage EFAP-1
630588,Neisseria meningitidis alpha710
630626,Shimwellia blattae DSM 4481 = NBRC 105725
631220,Desulfovibrio sp. G11
633147,Olsenella uli DSM 7084
633699,Lactobacillus johnsonii FI9785
634176,Aggregatibacter aphrophilus NJ8700
634500,Erwinia billingiae Eb661
634503,Edwardsiella ictaluri 93-146
637730,Shigella phage Ag3
637887,Acetivibrio thermocellus DSM 1313
637909,Streptococcus gallolyticus UCN34
637910,Citrobacter rodentium ICC168
639200,Sphaerotilus sulfidivorans
640081,Azospira oryzae PS
640131,Klebsiella variicola At-22
641147,Simonsiella muelleri ATCC 29453
642492,Cellulosilyticum lentocellum DSM 5427
643562,Pseudodesulfovibrio aespoeensis Aspo-2
644042,Lactiplantibacillus plantarum JDM1
644282,Desulfarculus baarsii DSM 2075
644801,Stutzerimonas stutzeri RCH2
645127,Corynebacterium kroppenstedtii DSM 44385
645464,Campylobacter jejuni subsp. jejuni M1
645517,Paraurantiacibacter namhicola
645991,Syntrophobotulus glycolicus DSM 8271
649196,Sphingobacterium hotanense
649743,Actinomyces sp. oral taxon 848 str. F0332
649756,Anaerostipes hadrus
655813,Streptococcus oralis ATCC 35037
655817,Escherichia coli ABU 83972
660596,Pantoea stewartii subsp. stewartii DC283
662598,Neisseria meningitidis alpha14
662755,Corynebacterium resistens DSM 45100
663241,Enterococcus phage phiEf11
663278,Ethanoligenens harbinense YUAN-3
663954,Streptococcus dysgalactiae subsp. equisimilis ATCC 12394
665033,Escherichia phage D108
665883,Skunavirus CB13
665884,Skunavirus CB14
665886,Skunavirus CB19
665887,Lactococcus phage CB20
665913,Mixta calida
665914,Mixta gaviniae
667015,Phocaeicola salanitronis DSM 18170
667120,Edwardsiella anguillarum ET080813
668618,Staphylococcus phage P954
672190,Streptococcus suis 05HAS68
673372,Vibrio casei
673832,Enterococcus phage phiFL1A
673835,Enterococcus phage phiFL2A
673839,Enterococcus phage phiFL4A
679935,Alistipes finegoldii DSM 17242
680646,Rothia mucilaginosa DY-18
682370,Brussowvirus ALQ132
682634,Serratia plymuthica 4Rx13
684738,Lactococcus lactis subsp. lactis KF147
685038,Escherichia coli O83:H1 str. NRG 857C
693216,Cronobacter turicensis z3032
693444,Enterobacteriaceae bacterium strain FGI 57
693746,Oscillibacter valericigenes Sjm18-20
693979,Bacteroides helcogenes P 36-108
693986,Methylobacterium oryzae CBMB20
694427,Paludibacter propionicigenes WB4
694431,Desulfurella acetivorans A63
694569,Aggregatibacter actinomycetemcomitans D7S-1
695562,Lactobacillus amylovorus GRL1118
696216,Streptococcus constellatus subsp. pharyngis C232
696406,Escherichia coli UMNK88
696485,Vibrio owensii
697283,Streptococcus pneumoniae gamPNI0373
697329,Ruminococcus albus 7 = DSM 20455
698737,Staphylococcus lugdunensis HKU09-01
698758,Amphibacillus xylanus NBRC 15112
698973,Corynebacterium diphtheriae BH8
699035,Clostridioides difficile M120
699246,Mageeibacillus indolicus UPII9-5
700015,Coriobacterium glomerans PW2
700508,Mycolicibacterium neoaurum VKM Ac-1815D
701177,Escherichia coli O55:H7 str. CB9615
701347,[Enterobacter] lignolyticus SCF1
701521,Pediococcus claussenii ATCC BAA-344
702459,Bifidobacterium bifidum PRL2010
702967,Corynebacterium sp. NML98-0116
702982,Salmonella enterica subsp. enterica serovar Saintpaul str. SARA26
706191,Pantoea ananatis LMG 20103
706439,Actinomyces sp. oral taxon 171 str. F0337
709991,Odoribacter splanchnicus DSM 20712
712122,Actinomyces sp. oral taxon 414
712310,Haemophilus sp. oral taxon 036
712357,Leptotrichia sp. oral taxon 212
712368,Leptotrichia sp. oral taxon 498
712411,Olsenella sp. oral taxon 807
712538,Selenomonas sp. oral taxon 478
712633,Streptococcus sp. oral taxon 431
712710,Tannerella serpentiformis
712898,Pantoea vagans C9-1
712938,Limosilactobacillus fermentum CECT 5716
712991,Lachnospiraceae bacterium oral taxon 500
713030,Selenomonas sp. oral taxon 136
713059,Candidatus Saccharibacteria bacterium oral taxon 488
714313,Fructilactobacillus sanfranciscensis TMW 1.1304
714359,Bacillus thuringiensis BMB171
714583,Salmonella phage ST160
714962,Escherichia coli IHE3034
716541,Enterobacter cloacae subsp. cloacae ATCC 13047
718274,Salmonella enterica subsp. enterica serovar Typhimurium str. T000240
720554,Acetivibrio clariflavus DSM 19732
739141,Methylobacterium sp. XJLW
741093,Escherichia coli Xuzhou21
742737,Hungatella hathewayi WAL-18680
743722,Sphingobacterium sp. 21
743972,Actinobacillus suis ATCC 33415
744872,Gracilinema caldarium DSM 7334
745156,Escherichia coli 1303
746361,Lactococcus cremoris subsp. cremoris NZ9000
748672,Yersinia pseudotuberculosis str. PA3606
749965,Salmonella enterica subsp. enterica serovar Senftenberg str. 361154004
754252,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
754345,Actinobacillus pleuropneumoniae serovar 8
754507,Aggregatibacter actinomycetemcomitans ANH9381
755731,Clostridium sp. BNL1100
755732,Fluviicola taffensis DSM 16823
756892,Acinetobacter indicus
758831,Escherichia coli ECC-1470
759350,Bifidobacterium longum subsp. longum JDM301
759620,Weissella ceti
759913,Streptococcus dysgalactiae subsp. equisimilis AC-2713
759914,Brachyspira pilosicoli 95/1000
760011,Parasphaerochaeta coccoides DSM 17374
760570,Streptococcus parasanguinis ATCC 15912
762051,Leuconostoc kimchii IMSNU 11154
762633,Thermus thermophilus SG0.5JP17-16
762948,Rothia dentocariosa ATCC 17931
762982,Paraprevotella xylaniphila YIT 11841
765962,Helicobacter pylori SJM180
767029,Arachnia propionica F0230a
767031,Prevotella denticola F0289
767453,Limosilactobacillus fermentum F-6
767455,Lactobacillus delbrueckii subsp. bulgaricus ND02
767456,Lactobacillus helveticus H9
767462,Lactobacillus helveticus H10
767463,Streptococcus thermophilus ND03
767468,Lactiplantibacillus plantarum subsp. plantarum P-8
767817,Desulfoscipio gibsoniae DSM 7213
768065,Haloquadratum walsbyi C23
768486,Enterococcus hirae ATCC 9790
768490,Serratia sp. AS12
768493,Serratia sp. AS13
768706,Desulfosporosinus orientis DSM 765
795665,Hydrogenophaga sp. PBC
796730,Salmonella enterica subsp. enterica serovar Newport str. CVM 22425
858215,Thermoanaerobacterium xylanolyticum LX-11
858305,Salmonella enterica subsp. enterica serovar Newport str. CVM 22462
858306,Salmonella enterica subsp. enterica serovar Newport str. CVM N18486
858619,Corynebacterium variabile DSM 44702
859143,Cytobacillus kochii
859199,Salmonella enterica subsp. enterica serovar Montevideo str. 507440-20
860228,Capnocytophaga canimorsus Cc5
862962,Bacteroides fragilis 638R
862964,Haemophilus influenzae 10810
862965,Haemophilus parainfluenzae T3T1
862966,Streptococcus intermedius C270
862967,Streptococcus intermedius B196
862968,Streptococcus constellatus subsp. pharyngis C818
862969,Streptococcus constellatus subsp. pharyngis C1050
862970,Streptococcus anginosus C1051
862971,Streptococcus anginosus C238
863372,Herbaspirillum huttiense
864564,Parascardovia denticolens DSM 10105 = JCM 12538
864828,Pseudoduganella umbonata
866345,Helicobacter pylori F30
866553,Escherichia phage vB_EcoP_24B
866630,Haemophilus influenzae F3031
866777,Bifidobacterium breve ACS-071-V-Sch8b
866789,Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775
866913,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1736"
867902,Ornithobacterium rhinotracheale DSM 15997
868595,Desulfotomaculum nigrificans CO-1-SRB
869209,Treponema succinifaciens DSM 2489
869216,Streptococcus pneumoniae INV200
869269,Streptococcus pneumoniae INV104
869309,Streptococcus pneumoniae SPNA45
869311,Streptococcus pneumoniae SPN032672
869312,Streptococcus pneumoniae SPN033038
869729,Escherichia coli UM146
871585,Acinetobacter pittii PHEA-2
874267,Staphylococcus phage phi5967PVL
877468,Salmonella enterica subsp. enterica serovar Newport str. USMARC-S3124.1
879243,Porphyromonas asaccharolytica DSM 20707
880074,Barnesiella viscericola DSM 18177
880633,Lactobacillus helveticus R0052
881260,Enterobacter bugandensis
883062,Bifidobacterium bifidum S17
885040,Enterobacter soli
885275,Escherichia coli str. 'clone D i14'
885276,Escherichia coli str. 'clone D i2'
887061,Methylovorus sp. MP688
888027,Lactobacillus delbrueckii subsp. lactis DSM 20072
888050,Schaalia cardiffensis F0333
888057,Aggregatibacter segnis ATCC 33393
888061,Desulfomicrobium orale DSM 12838
888727,Eubacterium sulci ATCC 35585
888827,Aliarcobacter butzleri JV22
889201,Streptococcus cristatus ATCC 51100
889453,Alkalitalea saponilacus
889932,Lactiplantibacillus plantarum ST-III
890402,Bifidobacterium longum subsp. longum BBMN68
891974,Plautia stali symbiont
906668,Escherichia phage HK75
906669,Escherichia phage HK639
906968,Treponema brennaborense DSM 12168
907240,Helicobacter pylori Gambia94/24
908937,Prevotella dentalis DSM 3688
909952,Cutibacterium acnes 266
909954,Lactobacillus johnsonii DPC 6026
910265,Pseudomonas aeruginosa C-NN2
910348,Escherichia coli P12b
913070,Salmonella enterica subsp. enterica serovar Gaminara
913848,Loigolactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001
926034,Salmonella enterica subsp. enterica serovar Enteritidis str. 77-1427
927666,Streptococcus oralis Uo5
927703,Limosilactobacillus reuteri subsp. suis
927704,Selenomonas ruminantium subsp. lactilytica TAM6421
929102,Lactococcus lactis subsp. lactis CV56
929506,Clostridium botulinum BKT015925
929813,Gibbsiella quercinecans
929814,Salmonella phage RE2010
930166,Pseudomonas brassicacearum
930170,Bacillus thuringiensis serovar finitimus YBT-020
930406,Escherichia coli O157:H16
930778,Salmonella enterica subsp. enterica serovar Newport str. Levine 1
930779,Salmonella enterica subsp. enterica serovar Newport str. Levine 15
930944,Yersinia enterocolitica subsp. palearctica Y11
931276,Clostridium saccharoperbutylacetonicum N1-4(HMT)
932677,Pantoea ananatis AJ13355
932733,Salmonella enterica subsp. enterica serovar Bardo
935198,Clostridium botulinum B str. Eklund 17B (NRP)
935296,Klebsiella aerogenes EA1509E
935591,Neisseria meningitidis M01-240149
935705,Salmonella enterica subsp. enterica serovar Thompson str. ATCC 8391
935897,Haemophilus influenzae F3047
936054,Enterobacteria phage VT2phi_272
936140,Companilactobacillus farciminis KCTC 3681 = DSM 20184
936154,Streptococcus parauberis KCTC 11537
936156,Bacillus subtilis BSn5
936351,Bifidobacterium breve S27
937773,Staphylococcus pseudintermedius HKU10-03
937835,Casadabanvirus PA1KOR
938141,Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791
938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708
938143,Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717
938155,Companilactobacillus futsaii
941187,Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720
941188,Salmonella enterica subsp. enterica serovar Pomona str. ATCC 10729
941189,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 11511
941190,Salmonella enterica subsp. enterica serovar Chester str. ATCC 11997
941193,Pseudomonas aeruginosa M18
941280,Escherichia coli O25b:H4
941323,Escherichia coli VR50
941639,Heyndrickxia coagulans 2-6
944546,Aliarcobacter butzleri ED-1
945704,Streptococcus suis JS14
947515,Ectothiorhodospiraceae bacterium BW-2
947980,Lactobacillus phage LF1
948519,Aeromonas rivipollensis
979982,Leuconostoc sp. C2
981539,Streptococcus gallolyticus subsp. gallolyticus ATCC 43143
981540,Streptococcus pasteurianus ATCC 43144
984175,Cronobacter phage ENT39118
984237,Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958
985002,Staphylococcus argenteus
985008,Aggregatibacter aphrophilus ATCC 33389
990315,Xanthomonas campestris pv. raphani 756C
990317,Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069
991789,Anaerotignum propionicum DSM 1682
991915,Escherichia coli O121:H19
991919,Escherichia coli O145:NM
994476,Yersinia enterocolitica subsp. palearctica 105.5R(r)
994484,Pseudomonas brassicacearum subsp. brassicacearum NFM421
996285,Stutzerimonas stutzeri DSM 4166
996633,Salmonella enterica subsp. enterica serovar Typhimurium str. L-3553
997333,Salmonella enterica subsp. enterica serovar Oranienburg str. 0250
997877,Phocaeicola dorei CL03T12C01
998088,Aeromonas veronii B565
998822,Salmonella enterica subsp. enterica serovar Enteritidis str. RM2968
1001583,Levilactobacillus brevis KB290
1001989,Escherichia coli PCN033
1002809,Solibacillus silvestris StLB046
1004952,Streptococcus suis D12
1005041,Streptococcus suis SS12
1005042,Streptococcus suis D9
1006551,Klebsiella michiganensis KCTC 1686
1009464,Gardnerella vaginalis HMP9231
1009714,Pseudomonas aeruginosa PAK
1028307,Klebsiella aerogenes KCTC 2190
1029979,Salmonella enterica subsp. enterica serovar Pullorum str. ATCC 9120
1030843,Porphyromonas gingivalis TDC60
1031709,Cutibacterium acnes 6609
1031753,Campylobacter lanienae NCTC 13004
1032069,Campylobacter ureolyticus RIGS 9880
1032071,Aliarcobacter cryaerophilus D2610
1033837,Lactobacillus kefiranofaciens ZW3
1035817,Bifidobacterium longum subsp. longum KACC 91563
1036172,Aliarcobacter butzleri 7h1h
1037911,Pseudomonas fluorescens A506
1038927,Escherichia coli O104:H4
1041524,Escherichia phage K30
1042156,Clostridium sp. SY8519
1042417,Brachyspira pilosicoli P43/6/78
1045010,Escherichia coli O157
1045854,Weissella koreensis KACC 15510
1045858,Brachyspira intermedia PWS/A
1046624,Lactococcus lactis subsp. lactis IO-1
1048332,Streptococcus salivarius CCHSS3
1048689,Escherichia coli O55:H7 str. RM12579
1049565,Klebsiella pneumoniae KCTC 2242
1050107,Lactobacillus delbrueckii subsp. sunkii
1051072,Streptococcus equi subsp. zooepidemicus ATCC 35246
1051074,Streptococcus thermophilus JIM 8232
1051631,Streptococcus phage YMC-2011
1051650,Lacticaseibacillus casei 12A
1051674,Erwinia phage vB_Eam-MM7
1051973,Rhodococcus fascians D188
1054217,Thermoplasmatales archaeon BRNA1
1054460,Streptococcus pseudopneumoniae IS7493
1054480,Escherichia phage wV7
1055527,Helicobacter pylori ELS37
1055529,Helicobacter pylori Puno135
1055530,Helicobacter pylori SNT49
1055534,Escherichia coli O26 str. RM10386
1055540,Escherichia coli O103 str. RM8385
1055541,Escherichia coli O43 str. RM10042
1055542,Escherichia coli O111 str. RM9322
1055543,Escherichia coli O121 str. RM8352
1055544,Escherichia coli O145 str. RM9872
1055545,Escherichia coli O91 str. RM7190
1064535,Megasphaera elsdenii DSM 20460
1069533,Streptococcus infantarius subsp. infantarius CJ18
1069534,Ligilactobacillus ruminis ATCC 27782
1071400,Lentilactobacillus buchneri subsp. silagei CD034
1072459,Escherichia coli O7:K1 str. CE10
1072685,Basilea psittacipulmonis DSM 24701
1073571,Paenibacillus riograndensis SBR5
1073999,Cronobacter condimenti 1330
1074000,Cronobacter universalis NCTC 9529
1076934,Streptococcus lutetiensis 033
1077085,Salmonella enterica subsp. enterica serovar Fresno
1077464,Streptococcus oralis subsp. tigurinus
1078021,Escherichia coli O113:H21
1078032,Escherichia coli O45:H2
1081940,Pseudomonas putida B6-2
1086030,Shigella flexneri 5a str. M90T
1088720,Lacticaseibacillus rhamnosus ATCC 8530
1089553,Thermacetogenium phaeum DSM 12270
1090133,Enterobacteria phage IME10
1091045,Cutibacterium acnes subsp. defendens ATCC 11828
1093787,Pseudomonas aeruginosa DK2
1104322,Lactococcus cremoris subsp. cremoris A76
1104326,Enterobacter cloacae subsp. dissolvens SDM
1105171,Bacteroides phage B124-14
1107880,Leuconostoc mesenteroides subsp. mesenteroides J18
1111678,Lactococcus cremoris subsp. cremoris UC509.9
1111760,Streptococcus troglodytae
1113547,Salmonella phage 9NA
1114965,Streptococcus parasanguinis FW213
1114966,Cutibacterium acnes TypeIA2 P.acn33
1114970,Pseudomonas ogarae
1116231,Streptococcus macedonicus ACA-DC 198
1117941,Lactococcus lactis subsp. lactis NCDO 2118
1122984,Prevotella intermedia ATCC 25611 = DSM 20706
1123015,Pseudomonas aeruginosa DSM 50071 = NBRC 12689
1123016,Stutzerimonas balearica DSM 6083
1123519,Stutzerimonas stutzeri DSM 10701
1123862,Klebsiella pneumoniae subsp. pneumoniae Kp13
1123863,Pantoea ananatis LMG 5342
1124654,Escherichia phage TL-2011b
1124936,Salmonella enterica subsp. enterica serovar Heidelberg str. 41578
1124958,Salmonella enterica subsp. enterica serovar Muenster str. 0315
1124959,Salmonella enterica subsp. enterica serovar Muenster str. 420
1124961,Salmonella enterica subsp. enterica serovar Panama str. ATCC 7378
1124962,Salmonella enterica subsp. enterica serovar Poona str. ATCC BAA-1673
1124991,Morganella morganii subsp. morganii KT
1125630,Klebsiella pneumoniae subsp. pneumoniae HS11286
1127357,Salmonella phage SPN9CC
1129146,Detrevirus PMG1
1130798,Limosilactobacillus mucosae LM1
1130804,Streptococcus pneumoniae ST556
1132496,Pasteurella multocida subsp. multocida str. HN06
1133568,Brachyspira pilosicoli B2904
1133852,Escherichia coli O104:H4 str. 2011C-3493
1133853,Escherichia coli O104:H4 str. 2009EL-2071
1134687,Klebsiella michiganensis
1134782,Escherichia coli O104:H4 str. 2009EL-2050
1136179,Rhodococcus erythropolis CCM2595
1138308,Cronobacter sakazakii ES15
1138384,Acetivibrio thermocellus AD2
1147143,Enterobacteria phage HK140
1147144,Enterobacteria phage HK225
