taxID,Organism
304207,Schleiferilactobacillus harbinensis
307502,Wolbachia endosymbiont of Drosophila ananassae
313603,Maribacter sp. HTCC2170
314275,Alteromonas mediterranea
314315,Latilactobacillus sakei subsp. sakei 23K
315405,Streptococcus gallolyticus
316273,Xanthomonas euvesicatoria pv. vesicatoria str. 85-10
316385,Escherichia coli str. K-12 substr. DH10B
316401,Escherichia coli ETEC H10407
316407,Escherichia coli str. K-12 substr. W3110
316435,Escherichia coli Nissle 1917
318167,Shewanella frigidimarina NCIMB 400
321314,Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67
321846,Pseudomonas simiae
321956,Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365
321967,Lacticaseibacillus paracasei ATCC 334
322159,Streptococcus thermophilus LMD-9
323284,Alcaligenes aquatilis
324831,Lactobacillus gasseri ATCC 33323 = JCM 1131
326425,Lactobacillus helveticus CNRZ32
326426,Bifidobacterium breve UCC2003
326442,Pseudoalteromonas translucida TAC125
327575,Capnocytophaga leadbetteri
328670,Banana streak GF virus
329381,Pseudotevenvirus RB16
329854,Bacteroides intestinalis
331111,Escherichia coli O139:H28 str. E24377A
331112,Escherichia coli HS
333849,Enterococcus faecium DO
333962,Providencia heimbachae
334390,Limosilactobacillus fermentum IFO 3956
334406,Bacillus cereus NC7401
334413,Finegoldia magna ATCC 29328
334542,Rhodococcus qingshengii
335406,Sphingosinicella microcystinivorans
335543,Syntrophobacter fumaroxidans MPOB
337330,Lactiplantibacillus plantarum subsp. plantarum
338966,Pelobacter propionicus DSM 2379
339860,Methanosphaera stadtmanae DSM 3091
340146,Exiguobacterium mexicanum
340184,Escherichia coli B7A
340188,Salmonella enterica subsp. enterica serovar Cerro
340189,Salmonella enterica subsp. enterica serovar Manhattan
342451,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305 = NCTC 7292
342616,Streptococcus agalactiae COH1
343509,Sodalis glossinidius str. 'morsitans'
343516,Escherichia phage phiV10
344022,Vectrevirus K1E
344609,Shigella boydii CDC 3083-94
345219,Heyndrickxia coagulans 36D1
347253,Streptococcus salivarius JIM8777
348058,Salmonella phage epsilon34
349519,Leuconostoc citreum KM20
349741,Akkermansia muciniphila ATCC BAA-835
349746,Yersinia pestis Angola
350688,Alkaliphilus oremlandii OhILAs
351348,Marinobacter nauticus VT8
351745,Shewanella sp. W3-18-1
353496,Lactobacillus delbrueckii subsp. bulgaricus 2038
354242,Campylobacter jejuni subsp. jejuni 81-176
357276,Phocaeicola dorei
357809,Lachnoclostridium phytofermentans ISDg
358220,Acidovorax sp. KKS102
360102,Yersinia pestis Antiqua
360104,Campylobacter concisus 13826
360105,Campylobacter curvus 525.92
360107,Campylobacter hominis ATCC BAA-381
361100,Bacillus cereus Q1
361101,Streptococcus pseudoporcinus
362663,Escherichia coli 536
362948,Ligilactobacillus salivarius UCC118
363253,Lawsonia intracellularis PHE/MN1-00
363555,Lactobacillus phage KC5a
363952,Comamonas thiooxydans
364106,Escherichia coli UTI89
365659,Streptococcus mitis B6
367928,Bifidobacterium adolescentis ATCC 15703
370552,Streptococcus pyogenes MGAS10270
370554,Streptococcus pyogenes MGAS10750
371142,Sphingobacterium daejeonense
371601,Bacteroides xylanisolvens
373045,Escherichia coli O111:NM
373384,Shigella flexneri 5 str. 8401
374606,Aminobacter sp. MSH1
374833,Neisseria meningitidis 053442
374923,Shigella flexneri 1a
374930,Haemophilus influenzae PittEE
375175,Loigolactobacillus backii
376725,Escherichia coli O103:H2
378753,Kocuria rhizophila DC2201
379329,Stx2-converting phage 86
379347,Tritonibacter mobilis
380021,Pseudomonas protegens
382245,Aeromonas salmonicida subsp. salmonicida A449
386585,Escherichia coli O157:H7 str. Sakai
386656,Yersinia pestis Pestoides F
386891,Moraxella bovoculi
387344,Levilactobacillus brevis ATCC 367
387909,Staphylococcus phage phiNM3
388919,Streptococcus sanguinis SK36
390333,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002
391290,Geobacillus sp. E263
391774,Nitratidesulfovibrio vulgaris DP4
391904,Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088
392416,Companilactobacillus crustorum
393305,Yersinia enterocolitica subsp. enterocolitica 8081
393921,Porphyromonas crevioricanis
394503,Ruminiclostridium cellulolyticum H10
394958,Clostridium taeniosporum
396359,Clostridium phage phiSM101
396513,Staphylococcus carnosus subsp. carnosus TM300
398578,Delftia acidovorans SPH-1
399726,Thermoanaerobacter sp. X514
399742,Enterobacter sp. 638
399804,Shewanella putrefaciens 200
400065,Streptococcus merionis
401472,Corynebacterium ureicelerivorans
401473,Bifidobacterium dentium Bd1
402297,Nocardioides daphniae
402626,Ralstonia pickettii 12J
405534,Bacillus cereus AH187
405535,Bacillus cereus AH820
405566,Lactobacillus helveticus DPC 4571
405955,Escherichia coli APEC O1
407035,Salinicoccus halodurans
409438,Escherichia coli SE11
411468,[Clostridium] scindens ATCC 35704
411470,Mediterraneibacter gnavus ATCC 29149
413503,Cronobacter malonaticus
413997,Escherichia coli B str. REL606
414970,Enterobacteria phage cdtI
416870,Lactococcus cremoris subsp. cremoris MG1363
417368,Enterococcus thailandicus
418223,Methylobacterium phyllosphaerae
419257,Yersinia massiliensis
419475,Brucella pseudogrignonensis
420247,Methanobrevibacter smithii ATCC 35061
420889,Lactococcus garvieae ATCC 49156
420890,Lactococcus garvieae Lg2
421000,Sulfitobacter donghicola
423211,Streptococcus suis GZ1
423368,Salmonella enterica subsp. enterica serovar Newport str. SL254
423476,Streptococcus phage phi3396
424182,Rhizobium sp. IRBG74
424720,Shigella flexneri Y
426355,Methylobacterium radiotolerans JCM 2831
427140,Leuconostoc mesenteroides KFRI-MG
428406,Ralstonia pickettii 12D
431943,Clostridium kluyveri DSM 555
431946,Escherichia coli SE15
431947,Porphyromonas gingivalis ATCC 33277
432198,Escherichia phage HK106
432200,Escherichia phage HK542
432201,Escherichia phage HK544
435590,Phocaeicola vulgatus ATCC 8482
435591,Parabacteroides distasonis ATCC 8503
439184,Escherichia coli RS218
439375,Brucella anthropi ATCC 49188
439843,Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633
439851,Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853
439855,Escherichia coli SMS-3-5
440524,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-"
441156,Burkholderia pseudomallei 7894
441620,Methylorubrum populi BJ001
443143,Geobacter sp. M18
443906,Clavibacter michiganensis subsp. michiganensis NCPPB 382
444450,Escherichia coli O157:H7 str. EC4115
451709,Bacillus cereus 03BB108
452863,Pseudarthrobacter chlorophenolicus A6
454169,Salmonella enterica subsp. enterica serovar Heidelberg str. SL476
454798,Salmonella phage Det7
456327,Xanthomonas euvesicatoria
457405,Fusobacterium animalis 7_1
458233,Macrococcoides caseolyticum JCSC5402
467705,Streptococcus gordonii str. Challis substr. CH1
468911,Liquorilactobacillus hordei
469378,Cryptobacterium curtum DSM 15641
469602,Fusobacterium vincentii 3_1_27
469604,Fusobacterium vincentii 3_1_36A2
469607,Fusobacterium animalis 4_8
469615,Fusobacterium gonidiaformans ATCC 25563
469616,Fusobacterium mortiferum ATCC 9817
469617,Fusobacterium ulcerans ATCC 49185
469618,Fusobacterium varium ATCC 27725
470934,Pantoea vagans
471223,Geobacillus sp. WCH70
471855,Slackia heliotrinireducens DSM 20476
474186,Enterococcus faecalis OG1RF
476213,Salmonella enterica subsp. enterica serovar Paratyphi C str. RKS4594
478547,Campylobacter jejuni subsp. jejuni CG8421
478801,Kytococcus sedentarius DSM 20547
479436,Veillonella parvula DSM 2008
479437,Eggerthella lenta DSM 2243
481145,Acetobacter pasteurianus subsp. pasteurianus
481146,Acetobacter ascendens
481805,Escherichia coli ATCC 8739
482822,Escherichia phage DE3
482957,Burkholderia lata
483547,Geoalkalibacter subterraneus
483687,Salmonella enterica subsp. enterica serovar Concord
484020,Bifidobacterium bifidum BGN4
484021,Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044
484770,Pelosinus sp. UFO1
485915,Desulfohalobium retbaense DSM 5692
486410,Streptococcus dysgalactiae subsp. equisimilis GGS_124
487213,Streptococcus pneumoniae Taiwan19F-14
487214,Streptococcus pneumoniae Hungary19A-6
487316,Acinetobacter soli
488142,Serratia sp. SCBI
488221,Streptococcus pneumoniae 70585
488222,Streptococcus pneumoniae JJA
488223,Streptococcus pneumoniae P1031
488447,Burkholderia contaminans
489653,Neisseria lactamica 020-06
489779,Escherichia phage Min27
491077,Limosilactobacillus reuteri SD2112
492670,Bacillus velezensis
494269,Skunavirus bibb29
496874,Lactobacillus phage Lrm1
497725,Kosakonia oryzae
498217,Edwardsiella tarda EIB202
498388,Escherichia coli C
499555,Dietzia timorensis
500634,Bifidobacterium bifidum ATCC 29521 = JCM 1255 = DSM 20456
502558,Eggerthella sp. YY7918
508767,Clostridium botulinum E3 str. Alaska E43
511145,Escherichia coli str. K-12 substr. MG1655
511435,Candidatus Azobacteroides pseudotrichonymphae
511437,Lentilactobacillus buchneri NRRL B-30929
511691,Streptococcus mutans NN2025
511995,Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2
512562,Helicobacter pylori Shi470
512566,Streptococcus pneumoniae G54
515393,Pseudomonas yamanorum
515619,Agathobacter rectalis ATCC 33656
515620,[Eubacterium] eligens ATCC 27750
515622,Butyrivibrio proteoclasticus B316
516950,Streptococcus pneumoniae CGSP14
518635,Bifidobacterium angulatum DSM 20098 = JCM 7096
519441,Streptobacillus moniliformis DSM 12112
519472,Vagococcus teuberi
521095,Lancefieldella parvula DSM 20469
521097,Capnocytophaga ochracea DSM 7271
521098,Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446
522373,Stenotrophomonas maltophilia K279a
523794,Leptotrichia buccalis C-1013-b
525146,Desulfovibrio desulfuricans ATCC 27774
525283,Fusobacterium nucleatum subsp. nucleatum ATCC 23726
525284,Gardnerella vaginalis ATCC 14019
525326,Lactobacillus paragasseri JV-V03
525381,Streptococcus pneumoniae TCH8431/19A
525919,Anaerococcus prevotii DSM 20548
526226,Gordonia bronchialis DSM 43247
526227,Allomeiothermus silvanus DSM 9946
526944,Tetragenococcus osmophilus
527001,Salmonella enterica subsp. enterica serovar Typhi str. Ty21a
529507,Proteus mirabilis HI4320
529929,Salmonella phage phiSG-JL2
532077,Klebsiella phage K11
535289,[Acidovorax] ebreus TPSY
536231,Roseburia intestinalis L1-82
536441,Chryseobacterium taklimakanense
537007,Blautia hansenii DSM 20583
537457,Actinobacillus pleuropneumoniae serovar 7 str. AP76
537874,Streptococcus phage PH15
537973,Lacticaseibacillus paracasei subsp. paracasei 8700:2
543734,Lacticaseibacillus casei BL23
544404,Escherichia coli O157:H7 str. TW14359
544556,Geobacillus sp. Y412MC61
544580,Actinomyces oris
546263,Neisseria elongata subsp. glycolytica ATCC 29315
546269,Filifactor alocis ATCC 35896
546271,Selenomonas sputigena ATCC 35185
546367,Hafnia paralvei
547043,Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505
548479,Mobiluncus curtisii ATCC 43063
550542,Geobacillus sp. Y412MC52
552526,Streptococcus equi subsp. zooepidemicus MGCS10565
552811,Dehalogenimonas lykanthroporepellens BL-DC-9
553174,Prevotella melaninogenica ATCC 25845
553190,Gardnerella vaginalis 409-05
553814,Acidovorax carolinensis
553973,[Clostridium] hylemonae DSM 15053
554406,Leptotrichia hongkongensis
555778,Halothiobacillus neapolitanus c2
556269,Oxalobacter formigenes OXCC13
556325,Neomicrococcus aestuarii
556499,Propionibacterium acidifaciens
557433,Limosilactobacillus reuteri subsp. reuteri JCM 1112
557436,Limosilactobacillus reuteri subsp. reuteri
561231,Pectobacterium parmentieri WPP163
561276,Streptococcus pneumoniae ATCC 700669
563169,Bacillus sp. SJ-10
563769,Stx2-converting phage 1717
564886,Enterobacteria phage YYZ-2008
565040,Bifidobacterium longum subsp. infantis 157F
565042,Bifidobacterium longum subsp. longum JCM 1217
565651,Enterococcus faecalis ARO1/DG
565655,Enterococcus casseliflavus EC20
566546,Escherichia coli W
566552,Bifidobacterium catenulatum DSM 16992 = JCM 1194 = LMG 11043
568768,Dickeya poaceiphila
568813,Streptococcus suis SC84
568814,Streptococcus suis BM407
568815,Brucella microti CCM 4915
568816,Acidaminococcus intestini RyC-MR95
569579,Escherichia coli NU14
571256,Brucella pituitosa
573059,Nitratidesulfovibrio vulgaris RCH1
573061,Clostridium cellulovorans 743B
573062,Thermoanaerobacter sp. X513
573235,Escherichia coli O26:H11 str. 11368
574093,Streptococcus pneumoniae AP200
574521,Escherichia coli O127:H6 str. E2348/69
575614,Prevotella sp. oral taxon 299 str. F0039
577675,Escherichia coli O91:H21
580165,Bacillus cytotoxicus
581103,Geobacillus sp. Y4.1MC1
583346,Clostridium kluyveri NBRC 12016
585034,Escherichia coli IAI1
585035,Escherichia coli S88
585054,Escherichia fergusonii ATCC 35469
585055,Escherichia coli 55989
585057,Escherichia coli IAI39
585394,Roseburia hominis A2-183
585395,Escherichia coli O103:H2 str. 12009
585396,Escherichia coli O111:H- str. 11128
585425,Synechococcus sp. KORDI-52
585528,Gardnerella vaginalis ATCC 14018 = JCM 11026
585538,Helicobacter pylori 83
588932,Brevundimonas naejangsanensis
590739,Salmonella phage g341c
591001,Acidaminococcus fermentans DSM 20731
591020,Shigella flexneri 2002017
591365,Streptococcus intermedius JTH08
591946,Escherichia coli LF82
592316,Pantoea sp. At-9b
593588,Vibrio cholerae MJ-1236
593905,Salmonella enterica subsp. enterica serovar Corvallis
595495,Escherichia coli KO11FL
596154,Alicycliphilus denitrificans K601
604162,Neisseria meningitidis 8013
610130,[Clostridium] saccharolyticum WM1
617121,Streptococcus dysgalactiae subsp. equisimilis RE378
617123,Lachnoanaerobaculum umeaense
621456,Sphingomonas melonis TY
626937,Christensenella minuta
626939,Phascolarctobacterium succinatutens YIT 12067
630626,Shimwellia blattae DSM 4481 = NBRC 105725
631220,Desulfovibrio sp. G11
633147,Olsenella uli DSM 7084
633699,Lactobacillus johnsonii FI9785
634176,Aggregatibacter aphrophilus NJ8700
634177,Komagataeibacter medellinensis NBRC 3288
634503,Edwardsiella ictaluri 93-146
634956,Parageobacillus thermoglucosidasius C56-YS93
637380,Bacillus cereus biovar anthracis str. CI
637909,Streptococcus gallolyticus UCN34
637910,Citrobacter rodentium ICC168
640081,Azospira oryzae PS
640131,Klebsiella variicola At-22
641147,Simonsiella muelleri ATCC 29453
642492,Cellulosilyticum lentocellum DSM 5427
643562,Pseudodesulfovibrio aespoeensis Aspo-2
644007,Streptococcus phage PH10
644282,Desulfarculus baarsii DSM 2075
644284,Arcanobacterium haemolyticum DSM 20595
645127,Corynebacterium kroppenstedtii DSM 44385
645464,Campylobacter jejuni subsp. jejuni M1
645517,Paraurantiacibacter namhicola
645991,Syntrophobotulus glycolicus DSM 8271
646413,Streptococcus phage 5093
648757,Rhodomicrobium vannielii ATCC 17100
648995,Agrobacterium pusense
649196,Sphingobacterium hotanense
649743,Actinomyces sp. oral taxon 848 str. F0332
649756,Anaerostipes hadrus
655307,Neisseria sp. KEM232
655813,Streptococcus oralis ATCC 35037
655817,Escherichia coli ABU 83972
656366,Arthrobacter alpinus
660596,Pantoea stewartii subsp. stewartii DC283
662598,Neisseria meningitidis alpha14
662755,Corynebacterium resistens DSM 45100
663241,Enterococcus phage phiEf11
663278,Ethanoligenens harbinense YUAN-3
663954,Streptococcus dysgalactiae subsp. equisimilis ATCC 12394
665029,Erwinia amylovora CFBP1430
665033,Escherichia phage D108
665883,Skunavirus CB13
665884,Skunavirus CB14
665886,Skunavirus CB19
665887,Lactococcus phage CB20
665913,Mixta calida
665914,Mixta gaviniae
667015,Phocaeicola salanitronis DSM 18170
667120,Edwardsiella anguillarum ET080813
672190,Streptococcus suis 05HAS68
672795,Candidatus Hamiltonella defensa (Bemisia tabaci)
673372,Vibrio casei
673832,Enterococcus phage phiFL1A
673837,Enterococcus phage phiFL3A
674081,Klebsiella phage KP34
674082,Klebsiella phage KP32
676210,Pseudomonas sp. ATCC 43928
679935,Alistipes finegoldii DSM 17242
680646,Rothia mucilaginosa DY-18
682634,Serratia plymuthica 4Rx13
684738,Lactococcus lactis subsp. lactis KF147
685038,Escherichia coli O83:H1 str. NRG 857C
685727,Prescottella equi 103S
687860,Salmonella enterica subsp. enterica serovar Dublin str. ATCC 39184
688354,Campylobacter fetus subsp. venerealis str. 84-112
691437,Geobacillus sp. C56-T3
693216,Cronobacter turicensis z3032
693444,Enterobacteriaceae bacterium strain FGI 57
693746,Oscillibacter valericigenes Sjm18-20
693979,Bacteroides helcogenes P 36-108
693986,Methylobacterium oryzae CBMB20
694569,Aggregatibacter actinomycetemcomitans D7S-1
695562,Lactobacillus amylovorus GRL1118
696216,Streptococcus constellatus subsp. pharyngis C232
696406,Escherichia coli UMNK88
696485,Vibrio owensii
697283,Streptococcus pneumoniae gamPNI0373
697284,Paenibacillus larvae subsp. larvae DSM 25430
697329,Ruminococcus albus 7 = DSM 20455
698488,Escherichia phage K1ind1
698758,Amphibacillus xylanus NBRC 15112
698973,Corynebacterium diphtheriae BH8
699035,Clostridioides difficile M120
699246,Mageeibacillus indolicus UPII9-5
700015,Coriobacterium glomerans PW2
701177,Escherichia coli O55:H7 str. CB9615
701347,[Enterobacter] lignolyticus SCF1
701521,Pediococcus claussenii ATCC BAA-344
702459,Bifidobacterium bifidum PRL2010
702967,Corynebacterium sp. NML98-0116
702982,Salmonella enterica subsp. enterica serovar Saintpaul str. SARA26
703613,Bifidobacterium animalis subsp. animalis ATCC 25527
706439,Actinomyces sp. oral taxon 171 str. F0337
707757,Klebsiella phage KP15
709991,Odoribacter splanchnicus DSM 20712
712122,Actinomyces sp. oral taxon 414
712310,Haemophilus sp. oral taxon 036
712357,Leptotrichia sp. oral taxon 212
712368,Leptotrichia sp. oral taxon 498
712411,Olsenella sp. oral taxon 807
712538,Selenomonas sp. oral taxon 478
712633,Streptococcus sp. oral taxon 431
712710,Tannerella serpentiformis
712938,Limosilactobacillus fermentum CECT 5716
712991,Lachnospiraceae bacterium oral taxon 500
713030,Selenomonas sp. oral taxon 136
713059,Candidatus Saccharibacteria bacterium oral taxon 488
714313,Fructilactobacillus sanfranciscensis TMW 1.1304
714359,Bacillus thuringiensis BMB171
714962,Escherichia coli IHE3034
716540,Erwinia amylovora ATCC 49946
716541,Enterobacter cloacae subsp. cloacae ATCC 13047
718274,Salmonella enterica subsp. enterica serovar Typhimurium str. T000240
720554,Acetivibrio clariflavus DSM 19732
741155,Pseudomonas alcaliphila JAB1
742013,Delftia sp. Cs1-4
742737,Hungatella hathewayi WAL-18680
743972,Actinobacillus suis ATCC 33415
745156,Escherichia coli 1303
745310,Sphingomonas sp. MM-1
746361,Lactococcus cremoris subsp. cremoris NZ9000
749965,Salmonella enterica subsp. enterica serovar Senftenberg str. 361154004
754050,Aeromonas phage pIS4-A
754051,Vibrio phage pYD38-A
754093,Shigella dysenteriae 1617
754252,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
754345,Actinobacillus pleuropneumoniae serovar 8
754477,Methylophaga frappieri
754507,Aggregatibacter actinomycetemcomitans ANH9381
755731,Clostridium sp. BNL1100
758831,Escherichia coli ECC-1470
759350,Bifidobacterium longum subsp. longum JDM301
759620,Weissella ceti
759913,Streptococcus dysgalactiae subsp. equisimilis AC-2713
759914,Brachyspira pilosicoli 95/1000
760570,Streptococcus parasanguinis ATCC 15912
762051,Leuconostoc kimchii IMSNU 11154
762633,Thermus thermophilus SG0.5JP17-16
762948,Rothia dentocariosa ATCC 17931
762982,Paraprevotella xylaniphila YIT 11841
765952,Parachlamydia acanthamoebae UV-7
767029,Arachnia propionica F0230a
767031,Prevotella denticola F0289
767453,Limosilactobacillus fermentum F-6
767455,Lactobacillus delbrueckii subsp. bulgaricus ND02
767456,Lactobacillus helveticus H9
767462,Lactobacillus helveticus H10
767463,Streptococcus thermophilus ND03
767468,Lactiplantibacillus plantarum subsp. plantarum P-8
768486,Enterococcus hirae ATCC 9790
768490,Serratia sp. AS12
768493,Serratia sp. AS13
771875,Fervidobacterium pennivorans DSM 9078
858305,Salmonella enterica subsp. enterica serovar Newport str. CVM 22462
858619,Corynebacterium variabile DSM 44702
859199,Salmonella enterica subsp. enterica serovar Montevideo str. 507440-20
860228,Capnocytophaga canimorsus Cc5
862962,Bacteroides fragilis 638R
862964,Haemophilus influenzae 10810
862965,Haemophilus parainfluenzae T3T1
862966,Streptococcus intermedius C270
862967,Streptococcus intermedius B196
862968,Streptococcus constellatus subsp. pharyngis C818
862969,Streptococcus constellatus subsp. pharyngis C1050
862970,Streptococcus anginosus C1051
862971,Streptococcus anginosus C238
863239,Corynebacterium nuruki S6-4
863372,Herbaspirillum huttiense
864564,Parascardovia denticolens DSM 10105 = JCM 12538
866346,Helicobacter pylori F57
866553,Escherichia phage vB_EcoP_24B
866630,Haemophilus influenzae F3031
866768,Escherichia coli 'BL21-Gold(DE3)pLysS AG'
866777,Bifidobacterium breve ACS-071-V-Sch8b
866789,Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775
866913,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1736"
868597,Stenotrophomonas maltophilia JV3
869209,Treponema succinifaciens DSM 2489
869216,Streptococcus pneumoniae INV200
869269,Streptococcus pneumoniae INV104
869309,Streptococcus pneumoniae SPNA45
869311,Streptococcus pneumoniae SPN032672
869312,Streptococcus pneumoniae SPN033038
869729,Escherichia coli UM146
876364,Cupriavidus sp. USMAA2-4
877468,Salmonella enterica subsp. enterica serovar Newport str. USMARC-S3124.1
879243,Porphyromonas asaccharolytica DSM 20707
879274,Shinella sp. HZN7
880074,Barnesiella viscericola DSM 18177
880633,Lactobacillus helveticus R0052
881260,Enterobacter bugandensis
883062,Bifidobacterium bifidum S17
885040,Enterobacter soli
885275,Escherichia coli str. 'clone D i14'
885276,Escherichia coli str. 'clone D i2'
888027,Lactobacillus delbrueckii subsp. lactis DSM 20072
888050,Schaalia cardiffensis F0333
888057,Aggregatibacter segnis ATCC 33393
888061,Desulfomicrobium orale DSM 12838
888727,Eubacterium sulci ATCC 35585
889201,Streptococcus cristatus ATCC 51100
890402,Bifidobacterium longum subsp. longum BBMN68
891974,Plautia stali symbiont
904291,Microbacterium sediminis
906668,Escherichia phage HK75
906669,Escherichia phage HK639
908937,Prevotella dentalis DSM 3688
909946,Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74
909954,Lactobacillus johnsonii DPC 6026
910265,Pseudomonas aeruginosa C-NN2
910348,Escherichia coli P12b
913070,Salmonella enterica subsp. enterica serovar Gaminara
913848,Loigolactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001
926034,Salmonella enterica subsp. enterica serovar Enteritidis str. 77-1427
927666,Streptococcus oralis Uo5
927703,Limosilactobacillus reuteri subsp. suis
927704,Selenomonas ruminantium subsp. lactilytica TAM6421
929102,Lactococcus lactis subsp. lactis CV56
929813,Gibbsiella quercinecans
929814,Salmonella phage RE2010
930406,Escherichia coli O157:H16
930778,Salmonella enterica subsp. enterica serovar Newport str. Levine 1
930779,Salmonella enterica subsp. enterica serovar Newport str. Levine 15
930944,Yersinia enterocolitica subsp. palearctica Y11
931089,Corynebacterium deserti GIMN1.010
931626,Acetobacterium woodii DSM 1030
932733,Salmonella enterica subsp. enterica serovar Bardo
935199,Rhodococcus sp. p52
935296,Klebsiella aerogenes EA1509E
935588,Neisseria meningitidis M01-240355
935897,Haemophilus influenzae F3047
936140,Companilactobacillus farciminis KCTC 3681 = DSM 20184
936154,Streptococcus parauberis KCTC 11537
936156,Bacillus subtilis BSn5
936351,Bifidobacterium breve S27
937773,Staphylococcus pseudintermedius HKU10-03
938141,Salmonella enterica subsp. enterica serovar Sloterdijk str. ATCC 15791
938142,Salmonella enterica subsp. enterica serovar Choleraesuis str. ATCC 10708
938143,Salmonella enterica subsp. enterica serovar Rubislaw str. ATCC 10717
938155,Companilactobacillus futsaii
941187,Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720
941188,Salmonella enterica subsp. enterica serovar Pomona str. ATCC 10729
941190,Salmonella enterica subsp. enterica serovar Chester str. ATCC 11997
941280,Escherichia coli O25b:H4
941322,Escherichia coli O25b:H4-ST131
941323,Escherichia coli VR50
941639,Heyndrickxia coagulans 2-6
945021,Tetragenococcus halophilus NBRC 12172
945556,Acinetobacter baumannii D1279779
945704,Streptococcus suis JS14
947515,Ectothiorhodospiraceae bacterium BW-2
947980,Lactobacillus phage LF1
947981,Lactobacillus phage Sha1
948519,Aeromonas rivipollensis
979982,Leuconostoc sp. C2
981334,Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788
981539,Streptococcus gallolyticus subsp. gallolyticus ATCC 43143
981540,Streptococcus pasteurianus ATCC 43144
983594,Burkholderia cepacia ATCC 25416
984175,Cronobacter phage ENT39118
984211,Salmonella enterica subsp. enterica serovar Anatum str. ATCC BAA-1592
984237,Salmonella enterica subsp. enterica serovar Mbandaka str. ATCC 51958
985002,Staphylococcus argenteus
985008,Aggregatibacter aphrophilus ATCC 33389
985079,Burkholderia multivorans ATCC BAA-247
985762,Staphylococcus agnetis
990317,Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069
991789,Anaerotignum propionicum DSM 1682
991915,Escherichia coli O121:H19
991919,Escherichia coli O145:NM
992406,Riemerella anatipestifer RA-GD
994476,Yersinia enterocolitica subsp. palearctica 105.5R(r)
996285,Stutzerimonas stutzeri DSM 4166
996633,Salmonella enterica subsp. enterica serovar Typhimurium str. L-3553
997333,Salmonella enterica subsp. enterica serovar Oranienburg str. 0250
997877,Phocaeicola dorei CL03T12C01
998088,Aeromonas veronii B565
998822,Salmonella enterica subsp. enterica serovar Enteritidis str. RM2968
1001583,Levilactobacillus brevis KB290
1001989,Escherichia coli PCN033
1004786,Alteromonas mediterranea DE1
1004901,Gordonia iterans
1004952,Streptococcus suis D12
1005041,Streptococcus suis SS12
1005042,Streptococcus suis D9
1006007,Priestia megaterium WSH-002
1006551,Klebsiella michiganensis KCTC 1686
1006554,Acetobacter pasteurianus NBRC 101655
1006576,Defluviitoga tunisiensis
1009464,Gardnerella vaginalis HMP9231
1009714,Pseudomonas aeruginosa PAK
1016998,Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7
1028307,Klebsiella aerogenes KCTC 2190
1028989,Pseudomonas sp. StFLB209
1029979,Salmonella enterica subsp. enterica serovar Pullorum str. ATCC 9120
1029983,Salmonella enterica subsp. enterica serovar Abony str. 0014
1030843,Porphyromonas gingivalis TDC60
1031709,Cutibacterium acnes 6609
1031752,Campylobacter hyointestinalis subsp. lawsonii CCUG 27631
1031753,Campylobacter lanienae NCTC 13004
1032069,Campylobacter ureolyticus RIGS 9880
1032480,Microlunatus phosphovorus NM-1
1033837,Lactobacillus kefiranofaciens ZW3
1034809,Staphylococcus lugdunensis N920143
1035377,Yersinia pestis A1122
1035817,Bifidobacterium longum subsp. longum KACC 91563
1037911,Pseudomonas fluorescens A506
1038927,Escherichia coli O104:H4
1041504,Candidatus Arthromitus sp. SFB-rat-Yit
1041524,Escherichia phage K30
1042156,Clostridium sp. SY8519
1045010,Escherichia coli O157
1045808,Rhodococcus sp. YL-1
1045854,Weissella koreensis KACC 15510
1046624,Lactococcus lactis subsp. lactis IO-1
1048254,Escherichia coli O104:H4 str. C227-11
1048332,Streptococcus salivarius CCHSS3
1048689,Escherichia coli O55:H7 str. RM12579
1049565,Klebsiella pneumoniae KCTC 2242
1050107,Lactobacillus delbrueckii subsp. sunkii
1051072,Streptococcus equi subsp. zooepidemicus ATCC 35246
1051074,Streptococcus thermophilus JIM 8232
1051631,Streptococcus phage YMC-2011
